MsgID.GLOBAL_POSITION,1521054494.5102088,-122.3943427,37.7915139,5.7510000
MsgID.LOCAL_VELOCITY,1521054494.5102088,-0.0100000,0.0200000,-0.6800000
MsgID.LOCAL_POSITION,1521054494.7192829,-107.3683929,276.6388245,-5.6272659
MsgID.LOCAL_VELOCITY,1521054494.7192829,0.2465311,-0.1363667,1.3686774
MsgID.GLOBAL_POSITION,1521054494.7197599,-122.3943411,37.7915141,5.6270000
MsgID.LOCAL_VELOCITY,1521054494.7197599,0.2400000,-0.1300000,1.3600000
MsgID.STATE,1521054494.7486627,True,True
MsgID.GLOBAL_HOME,1521054494.7527368,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054494.9692411,-107.2908936,276.5482178,-5.2349367
MsgID.LOCAL_VELOCITY,1521054494.9692411,0.9401320,-0.6334549,1.9291615
MsgID.GLOBAL_POSITION,1521054494.9696832,-122.3943421,37.7915148,5.2340000
MsgID.LOCAL_VELOCITY,1521054494.9696832,0.9400000,-0.6300000,1.9200000
MsgID.LOCAL_POSITION,1521054495.2182806,-106.7845612,276.2914734,-4.8532472
MsgID.LOCAL_VELOCITY,1521054495.2182806,2.4654832,-1.7515274,0.6241463
MsgID.GLOBAL_POSITION,1521054495.2187130,-122.3943450,37.7915194,4.8530000
MsgID.LOCAL_VELOCITY,1521054495.2187130,2.4600000,-1.7500000,0.6200000
MsgID.LOCAL_POSITION,1521054495.4690940,-105.9662476,275.9009705,-4.9028754
MsgID.LOCAL_VELOCITY,1521054495.4690940,3.3327692,-2.3006432,-0.7380153
MsgID.GLOBAL_POSITION,1521054495.4694376,-122.3943494,37.7915267,4.9020000
MsgID.LOCAL_VELOCITY,1521054495.4694376,3.3300000,-2.3000000,-0.7300000
MsgID.LOCAL_POSITION,1521054495.7192128,-105.0321350,275.1933289,-5.0462561
MsgID.LOCAL_VELOCITY,1521054495.7192128,2.6289041,-1.9619913,-0.1286642
MsgID.GLOBAL_POSITION,1521054495.7198873,-122.3943573,37.7915351,5.0460000
MsgID.LOCAL_VELOCITY,1521054495.7198873,2.6200000,-1.9600000,-0.1200000
MsgID.STATE,1521054495.7467389,True,True
MsgID.GLOBAL_HOME,1521054495.7531366,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054495.9683127,-104.4568710,274.6319275,-5.0119567
MsgID.LOCAL_VELOCITY,1521054495.9683127,1.6221523,-1.8594015,0.2950518
MsgID.GLOBAL_POSITION,1521054495.9686968,-122.3943636,37.7915403,5.0110000
MsgID.LOCAL_VELOCITY,1521054495.9686968,1.6200000,-1.8500000,0.2900000
MsgID.LOCAL_POSITION,1521054496.2199116,-104.2486649,274.0722046,-4.9721112
MsgID.LOCAL_VELOCITY,1521054496.2199116,0.4905083,-2.7840207,0.0344985
MsgID.GLOBAL_POSITION,1521054496.2204571,-122.3943699,37.7915422,4.9720000
MsgID.LOCAL_VELOCITY,1521054496.2204571,0.4900000,-2.7800000,0.0300000
MsgID.LOCAL_POSITION,1521054496.4701624,-104.3484650,273.5252991,-4.9838390
MsgID.LOCAL_VELOCITY,1521054496.4701624,-0.4070316,-3.5614088,-0.1219368
MsgID.GLOBAL_POSITION,1521054496.4706206,-122.3943761,37.7915413,4.9830000
MsgID.LOCAL_VELOCITY,1521054496.4706206,-0.4000000,-3.5600000,-0.1200000
MsgID.LOCAL_POSITION,1521054496.7187061,-104.5842133,272.5041199,-4.9978476
MsgID.LOCAL_VELOCITY,1521054496.7187061,-1.2679100,-4.2913127,-0.0021569
MsgID.GLOBAL_POSITION,1521054496.7190616,-122.3943876,37.7915392,4.9970000
MsgID.LOCAL_VELOCITY,1521054496.7190616,-1.2600000,-4.2900000,0.0000000
MsgID.STATE,1521054496.7484307,True,True
MsgID.GLOBAL_HOME,1521054496.7526395,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054496.9703815,-104.9644318,271.3448792,-4.9922886
MsgID.LOCAL_VELOCITY,1521054496.9703815,-1.9872267,-4.9284306,0.0269784
MsgID.GLOBAL_POSITION,1521054496.9707758,-122.3944006,37.7915357,4.9920000
MsgID.LOCAL_VELOCITY,1521054496.9707758,-1.9800000,-4.9200000,0.0200000
MsgID.LOCAL_POSITION,1521054497.2209992,-105.5984039,269.8266602,-4.9854293
MsgID.LOCAL_VELOCITY,1521054497.2209992,-2.7701962,-5.6433301,-0.0005844
MsgID.GLOBAL_POSITION,1521054497.2213979,-122.3944177,37.7915300,4.9850000
MsgID.LOCAL_VELOCITY,1521054497.2213979,-2.7700000,-5.6400000,0.0000000
MsgID.LOCAL_POSITION,1521054497.4703388,-106.3272476,268.5188293,-4.9883661
MsgID.LOCAL_VELOCITY,1521054497.4703388,-3.3927159,-6.2355008,0.0056099
MsgID.GLOBAL_POSITION,1521054497.4709117,-122.3944324,37.7915235,4.9880000
MsgID.LOCAL_VELOCITY,1521054497.4709117,-3.3900000,-6.2300000,0.0000000
MsgID.LOCAL_POSITION,1521054497.7191901,-107.3539658,266.7395630,-4.9923730
MsgID.LOCAL_VELOCITY,1521054497.7191901,-4.0194926,-6.8575411,0.0528769
MsgID.GLOBAL_POSITION,1521054497.7197394,-122.3944524,37.7915142,4.9920000
MsgID.LOCAL_VELOCITY,1521054497.7197394,-4.0100000,-6.8500000,0.0500000
MsgID.STATE,1521054497.7475462,True,True
MsgID.GLOBAL_HOME,1521054497.7519217,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054497.9696999,-108.2659531,265.0738525,-4.9957647
MsgID.LOCAL_VELOCITY,1521054497.9696999,-4.4205408,-7.2299004,0.0751910
MsgID.GLOBAL_POSITION,1521054497.9702165,-122.3944712,37.7915060,4.9950000
MsgID.LOCAL_VELOCITY,1521054497.9702165,-4.4200000,-7.2200000,0.0700000
MsgID.LOCAL_POSITION,1521054498.2193172,-109.6105347,263.1609497,-4.9949098
MsgID.LOCAL_VELOCITY,1521054498.2193172,-4.6177578,-7.4046431,0.0594262
MsgID.GLOBAL_POSITION,1521054498.2197506,-122.3944927,37.7914939,4.9940000
MsgID.LOCAL_VELOCITY,1521054498.2197506,-4.6100000,-7.4000000,0.0500000
MsgID.LOCAL_POSITION,1521054498.4705851,-110.7083740,261.5167847,-5.0038791
MsgID.LOCAL_VELOCITY,1521054498.4705851,-4.6816483,-7.4643135,0.0628818
MsgID.GLOBAL_POSITION,1521054498.4711173,-122.3945112,37.7914840,5.0030000
MsgID.LOCAL_VELOCITY,1521054498.4711173,-4.6800000,-7.4600000,0.0600000
MsgID.LOCAL_POSITION,1521054498.7210586,-111.8135300,259.3024902,-5.0064716
MsgID.LOCAL_VELOCITY,1521054498.7210586,-4.7166891,-7.4842167,0.1177080
MsgID.GLOBAL_POSITION,1521054498.7214341,-122.3945361,37.7914741,5.0060000
MsgID.LOCAL_VELOCITY,1521054498.7214341,-4.7100000,-7.4800000,0.1100000
MsgID.STATE,1521054498.7485447,True,True
MsgID.GLOBAL_HOME,1521054498.7527995,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054498.9703701,-112.9469223,257.5102539,-4.9906197
MsgID.LOCAL_VELOCITY,1521054498.9703701,-4.7440143,-7.4943967,0.1135170
MsgID.GLOBAL_POSITION,1521054498.9709399,-122.3945563,37.7914639,4.9900000
MsgID.LOCAL_VELOCITY,1521054498.9709399,-4.7400000,-7.4900000,0.1100000
MsgID.LOCAL_POSITION,1521054499.2199636,-114.2219086,255.4584656,-4.9841456
MsgID.LOCAL_VELOCITY,1521054499.2199636,-4.7736540,-7.5170531,-0.0164805
MsgID.GLOBAL_POSITION,1521054499.2203968,-122.3945793,37.7914524,4.9840000
MsgID.LOCAL_VELOCITY,1521054499.2203968,-4.7700000,-7.5100000,-0.0100000
MsgID.LOCAL_POSITION,1521054499.4705417,-115.3163986,253.7917328,-4.9814501
MsgID.LOCAL_VELOCITY,1521054499.4705417,-4.7754745,-7.5127730,-0.0513919
MsgID.GLOBAL_POSITION,1521054499.4709852,-122.3945981,37.7914426,4.9810000
MsgID.LOCAL_VELOCITY,1521054499.4709852,-4.7700000,-7.5100000,-0.0500000
MsgID.LOCAL_POSITION,1521054499.7216418,-116.6120071,251.9452057,-4.9756646
MsgID.LOCAL_VELOCITY,1521054499.7216418,-4.7774563,-7.5109482,-0.0874058
MsgID.GLOBAL_POSITION,1521054499.7220867,-122.3946189,37.7914309,4.9750000
MsgID.LOCAL_VELOCITY,1521054499.7220867,-4.7700000,-7.5100000,-0.0800000
MsgID.STATE,1521054499.7473590,True,True
MsgID.GLOBAL_HOME,1521054499.7537799,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054499.9713292,-117.8712845,250.2135468,-4.9659686
MsgID.LOCAL_VELOCITY,1521054499.9713292,-4.7800035,-7.5210876,-0.1531942
MsgID.GLOBAL_POSITION,1521054499.9719470,-122.3946384,37.7914196,4.9650000
MsgID.LOCAL_VELOCITY,1521054499.9719470,-4.7800000,-7.5200000,-0.1500000
MsgID.LOCAL_POSITION,1521054500.2222335,-119.0053711,248.2699127,-4.9680319
MsgID.LOCAL_VELOCITY,1521054500.2222335,-4.7727690,-7.5268879,-0.2007839
MsgID.GLOBAL_POSITION,1521054500.2227743,-122.3946602,37.7914094,4.9680000
MsgID.LOCAL_VELOCITY,1521054500.2227743,-4.7700000,-7.5200000,-0.2000000
MsgID.LOCAL_POSITION,1521054500.4708903,-120.0142288,246.3715973,-4.9672151
MsgID.LOCAL_VELOCITY,1521054500.4708903,-4.7520266,-7.5084124,-0.1491174
MsgID.GLOBAL_POSITION,1521054500.4713979,-122.3946816,37.7914003,4.9670000
MsgID.LOCAL_VELOCITY,1521054500.4713979,-4.7500000,-7.5000000,-0.1400000
MsgID.LOCAL_POSITION,1521054500.7225034,-121.2702026,244.3476562,-4.9706888
MsgID.LOCAL_VELOCITY,1521054500.7225034,-4.7670283,-7.5015602,-0.1817100
MsgID.GLOBAL_POSITION,1521054500.7229085,-122.3947043,37.7913890,4.9700000
MsgID.LOCAL_VELOCITY,1521054500.7229085,-4.7600000,-7.5000000,-0.1800000
MsgID.STATE,1521054500.7480943,True,True
MsgID.GLOBAL_HOME,1521054500.7543712,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054500.9713924,-122.3054962,242.6133728,-4.9798331
MsgID.LOCAL_VELOCITY,1521054500.9713924,-4.7729993,-7.4945164,-0.1580190
MsgID.GLOBAL_POSITION,1521054500.9724274,-122.3947239,37.7913797,4.9790000
MsgID.LOCAL_VELOCITY,1521054500.9724274,-4.7700000,-7.4900000,-0.1500000
MsgID.LOCAL_POSITION,1521054501.2217152,-123.7364120,240.6309967,-4.9932418
MsgID.LOCAL_VELOCITY,1521054501.2217152,-4.7678580,-7.4735498,-0.0378490
MsgID.GLOBAL_POSITION,1521054501.2220213,-122.3947462,37.7913668,4.9930000
MsgID.LOCAL_VELOCITY,1521054501.2220213,-4.7600000,-7.4700000,-0.0300000
MsgID.LOCAL_POSITION,1521054501.4719789,-125.0028915,239.0063171,-4.9887834
MsgID.LOCAL_VELOCITY,1521054501.4719789,-4.7661147,-7.4784584,-0.0074247
MsgID.GLOBAL_POSITION,1521054501.4726970,-122.3947644,37.7913554,4.9880000
MsgID.LOCAL_VELOCITY,1521054501.4726970,-4.7600000,-7.4700000,0.0000000
MsgID.LOCAL_POSITION,1521054501.7214711,-126.0614700,237.0688171,-5.0109634
MsgID.LOCAL_VELOCITY,1521054501.7214711,-4.7524338,-7.4879036,0.0229934
MsgID.GLOBAL_POSITION,1521054501.7218130,-122.3947862,37.7913459,5.0100000
MsgID.LOCAL_VELOCITY,1521054501.7218130,-4.7500000,-7.4800000,0.0200000
MsgID.STATE,1521054501.7491202,True,True
MsgID.GLOBAL_HOME,1521054501.7535474,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054501.9719172,-127.1791077,235.2282104,-5.0154972
MsgID.LOCAL_VELOCITY,1521054501.9719172,-4.7371197,-7.4665270,0.1746660
MsgID.GLOBAL_POSITION,1521054501.9727373,-122.3948069,37.7913358,5.0150000
MsgID.LOCAL_VELOCITY,1521054501.9727373,-4.7300000,-7.4600000,0.1700000
MsgID.LOCAL_POSITION,1521054502.2216985,-128.4900360,233.1536255,-4.9924316
MsgID.LOCAL_VELOCITY,1521054502.2216985,-4.7498784,-7.4706054,0.2222937
MsgID.GLOBAL_POSITION,1521054502.2221854,-122.3948303,37.7913240,4.9920000
MsgID.LOCAL_VELOCITY,1521054502.2221854,-4.7400000,-7.4700000,0.2200000
MsgID.LOCAL_POSITION,1521054502.4734786,-129.4746552,231.4020844,-4.9955411
MsgID.LOCAL_VELOCITY,1521054502.4734786,-4.7754827,-7.5036750,0.0857108
MsgID.GLOBAL_POSITION,1521054502.4740863,-122.3948500,37.7913151,4.9950000
MsgID.LOCAL_VELOCITY,1521054502.4740863,-4.7700000,-7.5000000,0.0800000
MsgID.LOCAL_POSITION,1521054502.7234311,-130.8449249,229.3976746,-4.9946570
MsgID.LOCAL_VELOCITY,1521054502.7234311,-4.7831774,-7.4998779,0.0398280
MsgID.GLOBAL_POSITION,1521054502.7241359,-122.3948725,37.7913028,4.9940000
MsgID.LOCAL_VELOCITY,1521054502.7241359,-4.7800000,-7.4900000,0.0300000
MsgID.STATE,1521054502.7476959,True,True
MsgID.GLOBAL_HOME,1521054502.7540715,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054502.9733794,-132.0357513,227.5884247,-4.9925108
MsgID.LOCAL_VELOCITY,1521054502.9733794,-4.7884626,-7.5096073,-0.0426032
MsgID.GLOBAL_POSITION,1521054502.9742372,-122.3948929,37.7912921,4.9920000
MsgID.LOCAL_VELOCITY,1521054502.9742372,-4.7800000,-7.5000000,-0.0400000
MsgID.LOCAL_POSITION,1521054503.2224367,-133.3021240,225.5456848,-4.9867387
MsgID.LOCAL_VELOCITY,1521054503.2224367,-4.7811427,-7.5086923,-0.0666220
MsgID.GLOBAL_POSITION,1521054503.2231021,-122.3949159,37.7912807,4.9860000
MsgID.LOCAL_VELOCITY,1521054503.2231021,-4.7800000,-7.5000000,-0.0600000
MsgID.LOCAL_POSITION,1521054503.4736848,-134.4147034,224.0075226,-4.9843864
MsgID.LOCAL_VELOCITY,1521054503.4736848,-4.7792339,-7.5064754,-0.0961130
MsgID.GLOBAL_POSITION,1521054503.4742901,-122.3949332,37.7912707,4.9840000
MsgID.LOCAL_VELOCITY,1521054503.4742901,-4.7700000,-7.5000000,-0.0900000
MsgID.LOCAL_POSITION,1521054503.7228589,-135.6844330,221.9030304,-4.9730806
MsgID.LOCAL_VELOCITY,1521054503.7228589,-4.7729287,-7.5077362,-0.1058877
MsgID.GLOBAL_POSITION,1521054503.7232592,-122.3949568,37.7912593,4.9730000
MsgID.LOCAL_VELOCITY,1521054503.7232592,-4.7700000,-7.5000000,-0.1000000
MsgID.STATE,1521054503.7484462,True,True
MsgID.GLOBAL_HOME,1521054503.7526968,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054503.9726052,-136.8058472,220.2071533,-4.9788346
MsgID.LOCAL_VELOCITY,1521054503.9726052,-4.7741427,-7.5112519,-0.1503234
MsgID.GLOBAL_POSITION,1521054503.9729855,-122.3949759,37.7912492,4.9780000
MsgID.LOCAL_VELOCITY,1521054503.9729855,-4.7700000,-7.5100000,-0.1500000
MsgID.LOCAL_POSITION,1521054504.2231719,-138.0698090,218.3190155,-4.9828224
MsgID.LOCAL_VELOCITY,1521054504.2231719,-4.7658553,-7.5007839,-0.1028831
MsgID.GLOBAL_POSITION,1521054504.2235205,-122.3949972,37.7912378,4.9820000
MsgID.LOCAL_VELOCITY,1521054504.2235205,-4.7600000,-7.5000000,-0.1000000
MsgID.LOCAL_POSITION,1521054504.4736152,-139.1960449,216.4915771,-4.9907670
MsgID.LOCAL_VELOCITY,1521054504.4736152,-4.7510695,-7.4950800,-0.0446286
MsgID.GLOBAL_POSITION,1521054504.4740770,-122.3950177,37.7912277,4.9900000
MsgID.LOCAL_VELOCITY,1521054504.4740770,-4.7500000,-7.4900000,-0.0400000
MsgID.LOCAL_POSITION,1521054504.7231090,-140.4466248,214.4340363,-5.0052710
MsgID.LOCAL_VELOCITY,1521054504.7231090,-4.7476211,-7.4944506,-0.0088239
MsgID.GLOBAL_POSITION,1521054504.7234380,-122.3950409,37.7912164,5.0050000
MsgID.LOCAL_VELOCITY,1521054504.7234380,-4.7400000,-7.4900000,0.0000000
MsgID.STATE,1521054504.7487929,True,True
MsgID.GLOBAL_HOME,1521054504.7529628,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054504.9740918,-141.5807190,212.6478119,-5.0095458
MsgID.LOCAL_VELOCITY,1521054504.9740918,-4.7434464,-7.4806175,0.1086193
MsgID.GLOBAL_POSITION,1521054504.9744644,-122.3950610,37.7912062,5.0090000
MsgID.LOCAL_VELOCITY,1521054504.9744644,-4.7400000,-7.4800000,0.1000000
MsgID.LOCAL_POSITION,1521054505.2237470,-142.8162537,210.8110962,-5.0091977
MsgID.LOCAL_VELOCITY,1521054505.2237470,-4.7532620,-7.4807158,0.1501370
MsgID.GLOBAL_POSITION,1521054505.2241051,-122.3950816,37.7911951,5.0090000
MsgID.LOCAL_VELOCITY,1521054505.2241051,-4.7500000,-7.4800000,0.1500000
MsgID.LOCAL_POSITION,1521054505.4748406,-143.9376678,209.0152588,-5.0193143
MsgID.LOCAL_VELOCITY,1521054505.4748406,-4.7514353,-7.4857554,0.1680579
MsgID.GLOBAL_POSITION,1521054505.4752350,-122.3951018,37.7911850,5.0190000
MsgID.LOCAL_VELOCITY,1521054505.4752350,-4.7500000,-7.4800000,0.1600000
MsgID.LOCAL_POSITION,1521054505.7234190,-145.3238068,206.8618927,-5.0184703
MsgID.LOCAL_VELOCITY,1521054505.7234190,-4.7436037,-7.4779177,0.2350736
MsgID.GLOBAL_POSITION,1521054505.7237532,-122.3951261,37.7911725,5.0180000
MsgID.LOCAL_VELOCITY,1521054505.7237532,-4.7400000,-7.4700000,0.2300000
MsgID.STATE,1521054505.7489250,True,True
MsgID.GLOBAL_HOME,1521054505.7531977,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054505.9746881,-146.3638306,205.0563507,-5.0024719
MsgID.LOCAL_VELOCITY,1521054505.9746881,-4.7518926,-7.4921794,0.2112508
MsgID.GLOBAL_POSITION,1521054505.9755914,-122.3951464,37.7911631,5.0020000
MsgID.LOCAL_VELOCITY,1521054505.9755914,-4.7500000,-7.4900000,0.2100000
MsgID.LOCAL_POSITION,1521054506.2250099,-147.6332092,203.3104553,-4.9950495
MsgID.LOCAL_VELOCITY,1521054506.2250099,-4.7720184,-7.5093827,0.1233375
MsgID.GLOBAL_POSITION,1521054506.2253399,-122.3951660,37.7911517,4.9950000
MsgID.LOCAL_VELOCITY,1521054506.2253399,-4.7700000,-7.5000000,0.1200000
MsgID.LOCAL_POSITION,1521054506.4751029,-148.8109589,201.3740082,-4.9979329
MsgID.LOCAL_VELOCITY,1521054506.4751029,-4.7619033,-7.5206103,0.0653228
MsgID.GLOBAL_POSITION,1521054506.4754872,-122.3951879,37.7911411,4.9970000
MsgID.LOCAL_VELOCITY,1521054506.4754872,-4.7600000,-7.5200000,0.0600000
MsgID.LOCAL_POSITION,1521054506.7252700,-149.8300934,199.4361572,-4.9934297
MsgID.LOCAL_VELOCITY,1521054506.7252700,-4.7593865,-7.5244050,-0.0104295
MsgID.GLOBAL_POSITION,1521054506.7256584,-122.3952096,37.7911319,4.9930000
MsgID.LOCAL_VELOCITY,1521054506.7256584,-4.7500000,-7.5200000,-0.0100000
MsgID.STATE,1521054506.7487662,True,True
MsgID.GLOBAL_HOME,1521054506.7529852,-122.3974533,37.7924804,0.0000000
MsgID.LOCAL_POSITION,1521054506.9751785,-151.1107941,197.6633759,-4.9867377
MsgID.LOCAL_VELOCITY,1521054506.9751785,-4.7818427,-7.5000443,0.0049624
MsgID.GLOBAL_POSITION,1521054506.9757700,-122.3952296,37.7911204,4.9860000
MsgID.LOCAL_VELOCITY,1521054506.9757700,-4.7800000,-7.5000000,0.0000000
MsgID.LOCAL_POSITION,1521054507.2251692,-152.5288696,195.6917267,-4.9902678
MsgID.LOCAL_VELOCITY,1521054507.2251692,-4.7886605,-7.5140209,-0.0712704
MsgID.GLOBAL_POSITION,1521054507.2255578,-122.3952517,37.7911077,4.9900000
MsgID.LOCAL_VELOCITY,1521054507.2255578,-4.7800000,-7.5100000,-0.0700000
